part1,,dagbz-Feng_xiao_xiao-Yang_men_nv_jiang-lon,dagbz-Feng_xiao_xiao-Yang_men_nv_jiang-lon,amateur,“风萧萧雾漫漫星光惨淡”——《杨门女将》（穆桂英）,dan,gaobozi,"daoban, huilong, yuanban, sanban",,London,吕明,“风萧萧雾漫漫星光惨淡”——《杨门女将》（穆桂英）
part1,,daspd-Du_shou_kong-Wang_jiang_ting-upf,daspd-Du_shou_kong-Wang_jiang_ting-upf,amateur,“独守空帷暗长叹”——《望江亭》（谭记儿）,dan,sipingdiao,--,,UPF,吕明,“独守空帷暗长叹”——《望江亭》（谭记儿）
part1,,daxp-Guan_Shi_yin-Tian_nv_san_hua-lon,daxp-Guan_Shi_yin-Tian_nv_san_hua-lon,amateur,“观世音满月面珠开妙相”——《天女散花》（天女）,dan,xipi,"liushui, sanban",,London,吕明,“观世音满月面珠开妙相”——《天女散花》（天女）
part1,,daspd-Hai_dao_bing-Gui_fei_zui_jiu02-qm,daspd-Hai_dao_bing-Gui_fei_zui_jiu02-qm,professional,“海岛冰轮初转腾”——《贵妃醉酒》（杨玉环）,dan,sipingdiao,--,,Queen Mary,孙良,
part1,,daxp-Jiao_Zhang_sheng-Hong_niang01-qm,daxp-Jiao_Zhang_sheng-Hong_niang01-qm,professional,“叫张生隐藏在棋盘之下”——《红娘·逾墙》（红娘）,dan,xipi,liushui,,Queen Mary,谷天凤,
part1,,shiwenhui_tingxiongyan,shiwenhui_tingxiongyan,professional,“听兄言不由我花容惊变”——《诗文会》（）,dan,xipi,"sanban, duoban, yaoban",,commercial,王蓉蓉,“听兄言不由我花容惊变”——《诗文会》（）
part1,,wangjiangting_dushoukong,wangjiangting_dushoukong,professional,“独守空帷暗长叹”——《望江亭》（）,dan,erhuang,yuanban,,commercial,王蓉蓉,
part1,,wangjiangting_zhijianta,wangjiangting_zhijianta,professional,“只见他一封书信握手里”——《望江亭》（）,dan,fanxipi,"sanban, erliu, yaoban",,commercial,王蓉蓉,“只见他一封书信握手里”——《望江亭》（）
part1,,xixiangji_biyuntian,xixiangji_biyuntian,professional,“碧云天黄花地西风紧”——《西厢记》（）,dan,fanerhuang,"sanban, huilong, yuanban",,commercial,王蓉蓉,
part1,,xixiangji_diyilai,xixiangji_diyilai,professional,“第一来母亲免受惊”——《西厢记》（）,dan,xipi,"sanban, gunban, liushui",,commercial,王蓉蓉,“第一来母亲免受惊”——《西厢记》（）
part1,,xixiangji_luanchouduo,xixiangji_luanchouduo,professional,“乱愁多怎禁得水流花放”——《西厢记》（）,dan,xipi,yaoban,,commercial,王蓉蓉,“乱愁多怎禁得水流花放”——《西厢记》（）
part1,,xixiangji_manmufeng,xixiangji_manmufeng,professional,“满目烽烟迷关塞”——《西厢记》（）,dan,xipi,"liushui, yaoban",,commercial,王蓉蓉,“满目烽烟迷关塞”——《西厢记》（）
part1,,xixiangji_xianzhishuo,xixiangji_xianzhishuo,professional,“先只说迎张郎娘把诺言来践”——《西厢记》（）,dan,sipingdiao,--,,commercial,王蓉蓉,“先只说迎张郎娘把诺言来践”——《西厢记》（）
part1,,xixiangji_zhenmeijiu,xixiangji_zhenmeijiu,professional,“斟美酒不由我离情百倍”——《西厢记》（）,dan,fanerhuang,"yuanban, sanban",,commercial,王蓉蓉,“斟美酒不由我离情百倍”——《西厢记》（）
part1,,yutangchun_yutangchun,yutangchun_yutangchun,professional,“玉堂春跪在督察院”——《玉堂春》（）,dan,xipi,manban,,commercial,王蓉蓉,“玉堂春跪在督察院”——《玉堂春》（）
part1,,zhuangyuanmei_daocishi,zhuangyuanmei_daocishi,professional,“到此时顾不得抛头露面”——《状元媒》（）,dan,xipi,"daoban, manban",,commercial,王蓉蓉,“到此时顾不得抛头露面”——《状元媒》（）
part1,,zhuangyuanmei_fudingkui,zhuangyuanmei_fudingkui,professional,“傅丁奎休要发癫狂”——《状元媒》（）,dan,xipi,liushui,,commercial,王蓉蓉,“傅丁奎休要发癫狂”——《状元媒》（）
part1,,zhuangyuanmei_tianbofu,zhuangyuanmei_tianbofu,professional,“天波府忠良将宫中久仰”——《状元媒》（）,dan,xipi,"daoban, yuanban, liushui",,commercial,王蓉蓉,“天波府忠良将宫中久仰”——《状元媒》（）
part1,,zhuangyuanmei_zhenzhushan,zhuangyuanmei_zhenzhushan,professional,“状元媒珍珠衫本来是老王遗赠”——《状元媒》（）,dan,xipi,"erliu, liushui",,commercial,王蓉蓉,“状元媒珍珠衫本来是老王遗赠”——《状元媒》（）
part1,,zhuangyuanmei_zinari,zhuangyuanmei_zinari,professional,“自那日与六郎阵前相见”——《状元媒》（）,dan,erhuang,yuanban,,commercial,王蓉蓉,“自那日与六郎阵前相见”——《状元媒》（）
part2,20170408SongRuoXuan,daeh-Shui_dian_feng-Xi_shi-nacta,daeh-Shui_dian_feng-Xi_shi-nacta.wav,professional,“水殿风来秋气紧”——《西施》（）,dan,erhuang,daoban; huilong,,NACTA,宋若萱,“水殿风来秋气紧”——《西施》（）
part2,20170408SongRuoXuan,dafeh-Wo_zhe_li-Yu_zhou_feng-nacta,dafeh-Wo_zhe_li-Yu_zhou_feng-nacta.wav,professional,“我这里假意儿懒睁杏眼”——《宇宙锋》（）,dan,fanerhuang,manban,,NACTA,宋若萱,“我这里假意儿懒睁杏眼”——《宇宙锋》（）
part2,20170408SongRuoXuan,daxp-Lao_die_die-Yu_zhou_feng-nacta,daxp-Lao_die_die-Yu_zhou_feng-nacta.wav,professional,“老爹爹发恩德将折修上”——《宇宙锋》（）,dan,xipi,yuanban,,NACTA,宋若萱,“老爹爹发恩德将折修上”——《宇宙锋》（）
part2,20170408SongRuoXuan,daxp-Shuo_shen_me-Sheng_si_heng-nacta,daxp-Shuo_shen_me-Sheng_si_heng_take01-nacta.wav,professional,“说什么花好月圆人亦瘦”——《生死恨》（）,dan,xipi,liushui,,NACTA,宋若萱,“说什么花好月圆人亦瘦”——《生死恨》（）
part2,20170408SongRuoXuan,,daxp-Shuo_shen_me-Sheng_si_heng_take02-nacta.wav,professional,,dan,,,,NACTA,宋若萱,
part2,20170408SongRuoXuan,daxp-Su_san_li-Su_san_qi-nacta,daxp-Su_san_li-Su_san_qi-nacta.wav,professional,“苏三离了洪洞县”——《苏三起解》（）,dan,xipi,liushui,,NACTA,宋若萱,“苏三离了洪洞县”——《苏三起解》（）
part2,20170408SongRuoXuan,daxp-Wo_bu_gua-Mu_gui_ying-nacta,daxp-Wo_bu_gua-Mu_gui_ying-nacta.wav,professional,“我不挂帅谁挂帅”——《穆桂英挂帅》（）,dan,xipi,sanban,,NACTA,宋若萱,“我不挂帅谁挂帅”——《穆桂英挂帅》（）
part2,20170408SongRuoXuan,daxp-Xiang_yun_ran-Tian_nv_san-nacta,daxp-Xiang_yun_ran-Tian_nv_san_take01_daoban-nacta.wav,professional,“祥云冉冉波罗天”——《天女散花》（）,dan,xipi,daoban; manban,,NACTA,宋若萱,“祥云冉冉波罗天”——《天女散花》（）
part2,20170408SongRuoXuan,,daxp-Xiang_yun_ran-Tian_nv_san_take02-nacta.wav,professional,,dan,,,,NACTA,宋若萱,
part2,20170502SongRuoXuan,daspd-Qian_yun_nong-Tai_zhen_wai-nacta,daspd-Qian_yun_nong-Tai_zhen_wai01-nacta.wav,professional,“纤云弄巧，轻烟送暝”——《太真外传》（）,dan,sipingdiao,--,,NACTA,宋若萱,“纤云弄巧，轻烟送暝”——《太真外传》（）
part2,20170502SongRuoXuan,,daspd-Qian_yun_nong-Tai_zhen_wai02-nacta.wav,professional,,dan,,,,NACTA,宋若萱,
part2,20170502SongRuoXuan,daeh-Ting_gong_e-Tai_zhen_wai-nacta,daeh-Ting_gong_e-Tai_zhen_wai-nacta.wav,professional,“听宫娥在殿上一声启请”——《太真外传》（）,dan,fansipingdiao,sanban; pengban; yuanban,,NACTA,宋若萱,“听宫娥在殿上一声启请”——《太真外传》（）
part2,20170502SongRuoXuan,danbz-Shi_ting_de-Ba_wang_bie-nacta,danbz-Shi_ting_de-Ba_wang_bie-nacta.wav,professional,“适听得众兵丁闲谈议论”——《霸王别姬》（）,dan,nanbangzi,--,,NACTA,宋若萱,“适听得众兵丁闲谈议论”——《霸王别姬》（）
part2,20170502SongRuoXuan,daspd-Hao_yi_si-Gui_fei_zui-nacta,daspd-Hao_yi_si-Gui_fei_zui-nacta.wav,professional,“好一似嫦娥下九重”——《贵妃醉酒》（）,dan,sipingdiao,--,,NACTA,宋若萱,“好一似嫦娥下九重”——《贵妃醉酒》（）
part2,20170502SongRuoXuan,daxp-Chu_jian_mian-Yu_tang_chun-nacta,daxp-Chu_jian_mian-Yu_tang_chun01-nacta.wav,professional,“初见面银子三百两”——《玉堂春》（）,dan,xipi,yuanban,,NACTA,宋若萱,“初见面银子三百两”——《玉堂春》（）
part2,20170502SongRuoXuan,,daxp-Chu_jian_mian-Yu_tang_chun02-nacta.wav,professional,,dan,,,,NACTA,宋若萱,
part2,20170502SongRuoXuan,,daxp-Chu_jian_mian-Yu_tang_chun03-nacta.wav,professional,,dan,,,,NACTA,宋若萱,
part2,20170502SongRuoXuan,,daxp-Chu_jian_mian-Yu_tang_chun04-nacta.wav,professional,,dan,,,,NACTA,宋若萱,
part2,20170502SongRuoXuan,,daxp-Chu_jian_mian-Yu_tang_chun05-nacta.wav,professional,,dan,,,,NACTA,宋若萱,
part2,20170502SongRuoXuan,daxp-Na_yi_ri-Yu_tang_chun-nacta,daxp-Na_yi_ri-Yu_tang_chun-nacta.wav,professional,“那一日梳妆来照镜”——《玉堂春》（）,dan,xipi,liushui,,NACTA,宋若萱,“那一日梳妆来照镜”——《玉堂春》（）
part2,20170502SongRuoXuan,daxp-Ping_yi_shou-Luo_shen-nacta,daxp-Ping_yi_shou-Luo_shen01-nacta.wav,professional,“屏翳收风天清明”——《洛神》（）,dan,xipi,daoban; manban; yuanban; erliu; kuanban; sanban,,NACTA,宋若萱,“屏翳收风天清明”——《洛神》（）
part2,20170502SongRuoXuan,,daxp-Ping_yi_shou-Luo_shen02-nacta.wav,professional,,dan,,,,NACTA,宋若萱,
part2,20170502SongRuoXuan,,daxp-Ping_yi_shou-Luo_shen03-nacta.wav,professional,,dan,,,,NACTA,宋若萱,
part2,20170502SongRuoXuan,daxp-Wo_bu_gua-Mu_gui_ying-nacta,daxp-Wo_bu_gua-Mu_gui_ying-nacta.wav,professional,“我不挂帅谁挂帅”——《穆桂英挂帅》（）,dan,xipi,sanban,,NACTA,宋若萱,
